book_id,user_id,rating
5315,109,2
5550,109,5
5906,109,4
6191,109,4
6417,109,4
6481,109,4
7496,109,4
8471,109,4
8792,109,4
9024,109,5
9060,109,3
8015,112,4
8662,112,5
8703,112,4
9036,112,4
9111,112,5
9178,112,4
9204,112,4
9768,112,5
4225,121,1
4338,121,3
5280,121,4
5958,121,4
6213,121,4
7219,121,2
8138,121,2
8299,121,3
9072,121,5
3708,133,4
3711,133,3
4509,133,5
4788,133,3
4790,133,1
5294,133,5
6036,133,4
6207,133,1
6307,133,5
6394,133,2
7311,133,4
7401,133,4
8130,133,5
8389,133,3
9537,133,5
9624,133,5
9714,133,4
3508,140,2
3884,140,3
4047,140,5
4443,140,5
4973,140,4
5024,140,4
5678,140,4
6863,140,5
8189,140,3
8226,140,3
8404,140,5
8529,140,5
8647,140,4
8850,140,4
9232,140,3
9754,140,3
5045,163,2
5075,163,3
6308,163,5
6591,163,4
6847,163,2
7032,163,4
7358,163,4
8355,163,3
8425,163,3
8438,163,4
8717,163,5
8914,163,4
9172,163,5
9636,163,2
9862,163,3
9876,163,4
1428,166,4
2070,166,4
2966,166,4
4405,166,4
4984,166,4
5405,166,5
7404,166,5
8487,166,4
9354,166,4
9395,166,5
3320,167,5
4475,167,5
5244,167,3
6892,167,4
7436,167,3
7501,167,3
7769,167,3
9998,167,3
6559,170,2
7366,170,4
7538,170,4
7755,170,2
8405,170,3
8950,170,2
8957,170,4
8973,170,4
9232,170,2
9263,170,3
9960,170,3
3235,172,5
3733,172,4
3825,172,5
4953,172,4
5529,172,3
5702,172,3
5897,172,4
6363,172,4
6890,172,4
7028,172,4
7412,172,4
7693,172,4
7709,172,3
7713,172,4
7920,172,5
8736,172,4
9458,172,5
3186,179,2
3966,179,3
3978,179,3
4468,179,4
5045,179,2
5206,179,3
5774,179,3
5978,179,4
6125,179,5
6401,179,3
9102,179,3
5820,181,4
6241,181,1
6449,181,4
6704,181,3
7008,181,4
7329,181,5
7359,181,3
7559,181,4
8072,181,3
8389,181,3
8703,181,5
8737,181,4
9024,181,5
9264,181,4
9533,181,4
4750,183,3
5663,183,4
7397,183,3
8021,183,3
8153,183,4
8409,183,4
8433,183,3
9962,183,3
2717,195,2
3481,195,3
4576,195,2
4767,195,4
4787,195,2
4843,195,4
4956,195,2
6149,195,4
6283,195,2
6485,195,3
6548,195,3
8625,195,2
8656,195,3
9718,195,2
3430,203,2
5139,203,2
5517,203,3
5817,203,4
6109,203,3
7241,203,3
7997,203,3
8763,203,3
9338,203,3
3451,204,5
3868,204,3
4485,204,4
4796,204,4
5315,204,3
5387,204,4
5785,204,4
6204,204,4
7151,204,4
7333,204,3
7429,204,4
7859,204,3
8233,204,5
9304,204,4
9516,204,3
9679,204,5
3327,219,3
3708,219,4
4004,219,5
4338,219,4
5128,219,1
5315,219,4
5616,219,4
6291,219,4
7032,219,4
7311,219,4
7810,219,3
7826,219,3
7923,219,4
8039,219,4
8045,219,4
8973,219,5
9240,219,4
9754,219,3
3392,221,4
3873,221,3
4123,221,5
4861,221,3
6886,221,3
8312,221,1
8926,221,3
9219,221,4
9288,221,3
9295,221,2
3187,222,4
3753,222,4
4908,222,3
6895,222,3
7949,222,5
8653,222,4
9295,222,4
9666,222,4
4605,228,4
5019,228,4
5101,228,5
5306,228,4
5367,228,3
5470,228,4
5575,228,4
5707,228,5
6509,228,4
7003,228,5
7266,228,4
8177,228,5
8490,228,3
8870,228,5
9308,228,5
9739,228,5
3152,229,5
3567,229,2
3610,229,3
3911,229,5
4302,229,3
5427,229,3
5751,229,4
6021,229,4
6125,229,5
6863,229,5
8079,229,4
8286,229,3
8329,229,3
9513,229,1
1691,233,4
2108,233,3
2837,233,2
3092,233,2
3320,233,4
3548,233,2
3582,233,5
3598,233,4
4145,233,3
5385,233,1
5482,233,4
5551,233,3
5623,233,3
6326,233,5
7002,233,4
7032,233,3
8639,233,3
9176,233,4
3181,235,4
3421,235,3
5529,235,3
5702,235,3
5809,235,3
5937,235,3
7278,235,3
7627,235,3
7979,235,3
8936,235,3
9034,235,3
9286,235,4
3928,243,3
4421,243,1
5983,243,5
8025,243,3
8456,243,2
8611,243,2
9204,243,4
9215,243,4
9991,243,4
6128,254,2
6223,254,4
7375,254,4
7427,254,3
7495,254,4
7752,254,4
7794,254,3
8138,254,4
8334,254,3
8506,254,3
8716,254,2
8878,254,2
3261,263,4
3433,263,4
4502,263,1
6012,263,5
6104,263,4
7093,263,5
7601,263,3
7716,263,5
8662,263,5
9521,263,4
4260,264,3
5730,264,4
6354,264,5
7485,264,3
7639,264,5
8336,264,3
8455,264,3
9473,264,4
5461,266,4
5650,266,2
5954,266,4
6479,266,3
6699,266,4
7474,266,4
7699,266,4
7751,266,2
7828,266,3
8628,266,5
8900,266,4
8938,266,3
9832,266,4
9896,266,4
3146,267,2
4706,267,4
6355,267,4
6699,267,4
7193,267,3
7425,267,4
7699,267,4
7794,267,2
8311,267,4
8881,267,3
9300,267,1
9437,267,3
9627,267,3
9823,267,4
4467,268,5
4837,268,3
5065,268,5
5289,268,5
6933,268,5
7474,268,5
8094,268,5
8143,268,4
8427,268,5
9300,268,5
1621,272,5
2080,272,5
3310,272,4
3961,272,5
4020,272,3
4298,272,3
5242,272,2
5456,272,5
6481,272,5
7593,272,5
8791,272,3
9896,272,3
3586,275,5
4202,275,2
4531,275,3
4887,275,3
5101,275,5
5198,275,4
5926,275,1
6389,275,5
6818,275,5
6934,275,2
7970,275,3
8323,275,3
3683,276,4
3782,276,3
4162,276,3
4183,276,3
5068,276,4
5101,276,4
8092,276,3
9699,276,3
5156,279,3
5926,279,4
7082,279,4
7106,279,5
7366,279,5
7986,279,3
8132,279,3
8750,279,3
2963,280,4
4297,280,5
5698,280,3
6383,280,3
6870,280,4
7404,280,5
7572,280,3
8438,280,4
9639,280,4
1409,285,3
5335,285,3
6030,285,4
6232,285,5
6786,285,2
8015,285,4
8101,285,3
8187,285,5
9111,285,4
9866,285,4
3383,294,3
3542,294,2
3603,294,3
4704,294,4
4740,294,4
5023,294,3
5024,294,3
5454,294,4
6047,294,4
6436,294,4
7178,294,3
9503,294,2
9691,294,5
3606,295,5
4643,295,4
5480,295,2
5673,295,4
6631,295,5
6942,295,3
7534,295,3
7704,295,3
9176,295,5
708,325,5
1529,325,3
1663,325,4
1897,325,4
3912,325,2
4360,325,2
5849,325,5
6351,325,2
8239,325,3
9790,325,2
5398,332,4
5993,332,3
6212,332,4
6411,332,4
6623,332,4
7440,332,4
7660,332,4
8074,332,3
8280,332,4
8681,332,4
9036,332,3
9213,332,3
9299,332,3
9483,332,4
9961,332,2
2747,335,2
3129,335,4
3588,335,3
3844,335,5
4395,335,5
4455,335,2
4697,335,4
4774,335,3
6104,335,3
6181,335,4
6307,335,3
6980,335,5
7812,335,3
8141,335,5
8666,335,5
8735,335,1
9006,335,3
7983,353,3
8125,353,4
8267,353,4
8408,353,4
8595,353,5
8678,353,5
8702,353,4
8959,353,4
9015,353,4
9346,353,4
9364,353,5
9464,353,4
9593,353,3
9729,353,5
9918,353,2
3954,367,3
4015,367,3
4202,367,5
4969,367,5
5054,367,3
5241,367,3
6326,367,4
7090,367,4
7952,367,5
8676,367,3
8923,367,4
9004,367,5
9178,367,3
9264,367,4
9425,367,4
9997,367,4
4622,372,3
5496,372,5
5840,372,4
6578,372,2
7138,372,4
7986,372,3
8018,372,4
8045,372,2
8142,372,1
8416,372,4
8592,372,3
8681,372,2
8823,372,4
9357,372,4
9707,372,3
3235,373,3
4778,373,5
4803,373,3
5702,373,5
6764,373,4
7004,373,4
7581,373,4
7947,373,5
8118,373,3
8925,373,4
9701,373,5
4012,374,3
4019,374,4
4075,374,3
4260,374,3
5071,374,3
5401,374,5
5701,374,3
6331,374,2
7311,374,3
8109,374,4
8159,374,4
8857,374,5
9240,374,2
3139,378,4
3941,378,5
4348,378,5
5179,378,5
5283,378,5
5783,378,1
6087,378,2
6371,378,5
6681,378,5
7662,378,5
7748,378,4
7820,378,2
7991,378,4
8512,378,3
8767,378,2
8788,378,2
9195,378,5
9631,378,5
2902,379,4
3719,379,3
5681,379,3
6175,379,3
6800,379,4
7039,379,5
7054,379,3
7810,379,1
8305,379,4
8588,379,4
9048,379,5
9397,379,5
9940,379,2
9975,379,4
1853,385,3
4471,385,3
5273,385,3
5394,385,4
5468,385,3
5942,385,4
6158,385,4
6591,385,5
7040,385,3
8176,385,4
9827,385,2
4292,388,4
4300,388,3
4893,388,4
7802,388,4
7885,388,3
7978,388,4
9421,388,3
9510,388,3
9604,388,4
4097,390,5
4323,390,5
5205,390,4
5476,390,4
5893,390,3
7153,390,4
7305,390,4
8059,390,4
8587,390,3
8776,390,3
9229,390,3
9354,390,4
9381,390,4
9551,390,5
9802,390,4
9873,390,4
1835,393,3
2527,393,5
4282,393,4
4369,393,4
4509,393,2
4635,393,5
4788,393,4
5128,393,3
5238,393,4
5326,393,2
6042,393,3
8874,393,3
4508,396,2
4561,396,5
5617,396,4
5667,396,3
5950,396,3
6177,396,2
7285,396,3
7384,396,4
7599,396,4
7641,396,4
8016,396,3
8230,396,3
9070,396,2
9373,396,3
9516,396,3
9854,396,1
1624,400,5
3342,400,4
3745,400,4
3805,400,4
4454,400,3
4730,400,3
4772,400,4
4898,400,2
5430,400,3
7454,400,1
8134,400,3
8236,400,3
9171,400,1
9960,400,3
4322,402,2
5474,402,4
5908,402,5
6401,402,5
7561,402,3
7769,402,5
7969,402,5
8162,402,2
8384,402,4
8654,402,3
9038,402,4
9972,402,5
878,403,4
2023,403,4
2661,403,4
2702,403,5
3054,403,3
3283,403,5
3400,403,3
3933,403,3
4192,403,4
4250,403,3
4605,403,4
5928,403,4
6096,403,3
8779,403,4
8802,403,4
9022,403,5
9025,403,4
9266,403,5
4193,405,4
4900,405,5
5955,405,4
6090,405,4
6114,405,4
6161,405,4
6168,405,3
6288,405,4
7141,405,2
7193,405,3
7731,405,3
8166,405,2
8278,405,3
8326,405,2
8385,405,4
8914,405,3
9077,405,4
9752,405,4
4620,406,5
4969,406,5
5551,406,5
6820,406,4
7063,406,4
8023,406,2
8538,406,3
8588,406,4
8589,406,4
9299,406,4
4398,408,5
4411,408,3
4536,408,4
5713,408,4
6487,408,5
6583,408,5
6868,408,5
7577,408,5
8549,408,4
8747,408,4
8855,408,5
9899,408,2
3930,412,4
4640,412,5
4908,412,2
5122,412,4
7379,412,3
8676,412,5
8703,412,4
8878,412,3
9533,412,4
9759,412,5
3953,419,5
4641,419,3
4873,419,3
5363,419,4
5399,419,4
6030,419,3
6033,419,3
6877,419,2
7239,419,4
7338,419,3
7559,419,3
7731,419,4
7844,419,5
7953,419,3
8600,419,4
8672,419,3
4750,421,4
6050,421,3
6866,421,3
7052,421,5
8094,421,4
8324,421,3
8457,421,4
8691,421,4
9096,421,3
3481,429,4
3659,429,4
4113,429,4
5037,429,4
5478,429,2
5926,429,3
6191,429,4
6413,429,3
7380,429,2
7382,429,4
8653,429,3
8676,429,3
8803,429,4
9115,429,1
9579,429,2
9632,429,3
9791,429,3
9928,429,4
4141,432,4
4502,432,5
4899,432,4
5711,432,4
6223,432,3
6394,432,2
6506,432,3
6577,432,3
7089,432,4
7427,432,3
7695,432,1
8334,432,3
8353,432,4
8739,432,2
8837,432,3
8864,432,3
9131,432,4
2166,436,4
3235,436,4
3305,436,4
5280,436,4
5483,436,3
5786,436,5
6245,436,3
6487,436,5
8303,436,4
9083,436,4
1601,441,4
2246,441,4
2318,441,3
2707,441,5
4285,441,5
4493,441,4
7137,441,3
8105,441,5
8277,441,3
8995,441,3
9265,441,3
9910,441,5
3495,445,2
6287,445,5
6784,445,4
6875,445,3
7623,445,3
7923,445,3
8571,445,5
9537,445,4
2444,455,4
5418,455,1
5992,455,3
5995,455,3
6400,455,5
9419,455,5
9439,455,5
9973,455,3
2975,463,5
3609,463,4
3635,463,4
4332,463,4
4586,463,3
5123,463,3
5155,463,5
5201,463,4
5327,463,4
5388,463,5
5443,463,3
5920,463,3
7325,463,5
7599,463,2
8026,463,2
8131,463,2
9431,463,2
9554,463,3
776,483,4
2308,483,5
3844,483,4
4283,483,3
5041,483,4
5478,483,3
5751,483,4
6078,483,4
7205,483,4
2320,488,5
3071,488,4
3696,488,4
3792,488,4
4331,488,5
4369,488,4
5809,488,5
6390,488,3
6400,488,5
7416,488,3
8416,488,3
9631,488,3
9716,488,5
4614,494,3
4887,494,4
5027,494,3
5087,494,3
5146,494,4
5210,494,5
5625,494,2
5648,494,4
5709,494,4
6021,494,3
6327,494,4
6636,494,3
7066,494,3
8516,494,3
8957,494,3
9533,494,4
9999,494,4
5694,496,3
7159,496,5
7280,496,5
7890,496,5
8496,496,2
8562,496,5
8822,496,4
8897,496,5
8966,496,4
9171,496,4
9346,496,4
4942,499,1
5070,499,5
5253,499,2
5330,499,3
6348,499,3
6395,499,3
6632,499,4
6860,499,5
6863,499,4
7522,499,4
7826,499,2
7942,499,5
8079,499,5
8221,499,4
9379,499,5
4217,505,5
6169,505,5
7232,505,4
7279,505,5
7622,505,3
8159,505,4
8472,505,3
8611,505,3
9311,505,2
3062,510,3
4672,510,4
5460,510,4
6354,510,3
8168,510,4
8320,510,3
8498,510,1
8696,510,5
8878,510,3
9263,510,2
9620,510,4
1270,512,3
1703,512,4
1915,512,5
2301,512,4
2540,512,5
2563,512,3
4139,512,3
5341,512,4
7173,512,3
2179,520,3
2441,520,5
4051,520,2
4189,520,3
4202,520,3
4492,520,5
5155,520,3
5233,520,3
5900,520,4
6096,520,2
6383,520,3
8340,520,3
9038,520,2
3222,523,3
4711,523,2
5935,523,3
6054,523,2
6687,523,4
8121,523,3
8676,523,4
9042,523,4
9100,523,3
9359,523,3
9847,523,3
2310,526,5
2441,526,5
2590,526,4
3555,526,3
4193,526,5
4346,526,4
4759,526,4
4932,526,2
5155,526,4
5315,526,5
6007,526,4
6644,526,2
7833,526,5
7898,526,5
7995,526,3
8277,526,3
8724,526,3
8789,526,4
3415,530,3
5401,530,3
5474,530,3
5980,530,5
6249,530,4
6775,530,4
6875,530,2
8367,530,3
8597,530,2
8650,530,4
9017,530,3
9819,530,3
4115,534,4
4843,534,4
6082,534,2
6114,534,2
6161,534,3
6170,534,3
6288,534,4
6707,534,3
7239,534,5
7261,534,4
7615,534,3
8166,534,2
8319,534,3
8384,534,4
9158,534,3
9651,534,5
3085,535,5
3404,535,5
3451,535,4
4399,535,5
4468,535,4
4634,535,5
5128,535,3
5747,535,5
7332,535,5
7662,535,5
8686,535,5
9649,535,1
1973,536,1
2934,536,2
6233,536,3
6235,536,3
6296,536,5
7119,536,4
7287,536,4
7934,536,4
8000,536,4
8531,536,4
9049,536,5
9433,536,4
9481,536,4
9577,536,4
3981,543,4
4184,543,4
4522,543,5
5333,543,5
5979,543,5
6085,543,4
6527,543,5
7872,543,4
8078,543,5
8159,543,5
8243,543,4
8847,543,5
9197,543,4
9213,543,5
9429,543,3
9701,543,5
3811,547,3
4391,547,3
5925,547,3
5932,547,4
5933,547,4
6389,547,3
6546,547,3
6644,547,4
6934,547,3
7059,547,3
7716,547,3
8080,547,4
8516,547,5
9188,547,4
9663,547,3
9691,547,4
9772,547,4
462,553,3
580,553,3
2308,553,3
3898,553,3
6064,553,3
6842,553,3
7249,553,3
8382,553,3
9921,553,4
3129,564,2
3187,564,3
3911,564,4
4856,564,3
5237,564,3
5311,564,2
5392,564,4
5456,564,3
5551,564,4
5931,564,4
6755,564,3
6837,564,4
7266,564,3
7333,564,3
8782,564,3
9645,564,2
9689,564,4
1671,573,4
2110,573,4
2507,573,4
3092,573,4
3187,573,3
3308,573,3
3679,573,4
3932,573,4
4061,573,4
4739,573,4
4965,573,3
5315,573,3
7500,573,3
8801,573,4
6491,582,5
6503,582,2
7008,582,3
8347,582,4
8370,582,3
8722,582,5
8814,582,4
8839,582,3
9579,582,3
9726,582,2
3026,583,3
4370,583,3
4677,583,4
5420,583,4
5471,583,5
5868,583,4
6825,583,4
9653,583,4
3733,586,5
5900,586,5
7537,586,5
7557,586,5
7559,586,4
8065,586,5
8365,586,4
8389,586,5
8433,586,3
9392,586,5
9752,586,4
9847,586,5
9909,586,5
4971,612,5
5274,612,4
5478,612,2
5556,612,5
5932,612,1
6021,612,4
6105,612,4
6191,612,4
7066,612,4
7486,612,3
7518,612,4
8051,612,4
8463,612,4
8547,612,3
8788,612,3
2905,618,2
2910,618,4
2931,618,4
3193,618,3
3435,618,3
3609,618,4
4451,618,4
4551,618,4
4879,618,4
5514,618,5
5935,618,1
7737,618,4
8064,618,4
8841,618,2
9022,618,4
2473,619,5
4174,619,3
4346,619,5
4694,619,2
5436,619,3
5476,619,4
5909,619,4
6437,619,4
6565,619,3
7104,619,4
8656,619,3
8905,619,3
9361,619,4
9395,619,3
5453,620,2
6251,620,4
6405,620,4
6491,620,4
7205,620,4
7277,620,4
7339,620,3
7623,620,4
9854,620,2
6214,623,5
6820,623,4
7275,623,5
7355,623,3
7604,623,4
7942,623,4
8662,623,4
8975,623,3
9768,623,3
2003,633,4
2627,633,5
2775,633,2
3373,633,4
3686,633,3
4412,633,3
4561,633,4
4692,633,3
4838,633,3
5648,633,3
7828,633,2
9823,633,3
9977,633,3
6024,635,4
6288,635,3
6791,635,3
8186,635,4
8340,635,2
8690,635,3
9384,635,5
9516,635,5
9794,635,5
9828,635,4
4600,647,3
4740,647,4
5135,647,4
5534,647,4
5869,647,4
6742,647,3
6907,647,3
8166,647,4
8693,647,3
8765,647,4
4606,648,5
4939,648,4
5589,648,4
6348,648,5
6425,648,2
7401,648,4
8295,648,5
9025,648,2
9714,648,4
9960,648,4
3187,656,3
4394,656,3
4398,656,3
4468,656,5
6157,656,5
6274,656,4
7396,656,3
7397,656,3
8195,656,3
8355,656,2
8947,656,5
9222,656,4
9624,656,5
3328,671,4
5962,671,3
6529,671,4
6538,671,4
6628,671,3
7613,671,4
8322,671,3
8534,671,4
9386,671,4
9694,671,4
4496,673,2
4956,673,2
6255,673,2
6690,673,4
7331,673,2
8324,673,5
8998,673,4
9171,673,2
9273,673,4
9639,673,3
5156,677,4
5320,677,4
6756,677,4
6952,677,2
7013,677,2
7776,677,3
8378,677,3
8391,677,4
8573,677,2
9166,677,3
2896,680,5
6077,680,4
6434,680,3
7029,680,5
7478,680,3
8235,680,4
8485,680,4
8606,680,5
9163,680,3
9355,680,2
2166,681,3
2171,681,4
3882,681,4
4045,681,1
4809,681,4
4953,681,4
5335,681,5
6095,681,3
6245,681,3
6723,681,5
7028,681,4
7921,681,4
8586,681,3
8925,681,4
9173,681,5
2305,684,4
5012,684,3
5819,684,4
6104,684,3
6784,684,5
8015,684,4
8016,684,5
8212,684,3
8867,684,4
9793,684,5
4421,689,3
4628,689,3
5116,689,3
5154,689,3
5616,689,3
5983,689,2
6196,689,5
6504,689,1
6594,689,4
8352,689,4
8874,689,2
9191,689,3
9268,689,1
3085,694,5
4634,694,4
4872,694,3
5290,694,5
5661,694,4
6665,694,5
7214,694,2
9424,694,4
9990,694,4
4071,698,4
4106,698,4
5146,698,4
5315,698,4
5754,698,5
6917,698,2
7309,698,4
7339,698,4
8079,698,3
9178,698,4
9579,698,3
3451,703,5
3598,703,2
6190,703,4
6291,703,4
6500,703,4
6736,703,5
6934,703,3
7872,703,4
7923,703,4
8688,703,3
8867,703,5
9854,703,3
1085,711,3
1125,711,3
1793,711,2
2388,711,4
4045,711,2
5335,711,4
6637,711,3
7929,711,4
9173,711,4
1793,714,2
3760,714,1
4353,714,2
4756,714,5
4924,714,3
5423,714,2
5525,714,2
6069,714,4
6200,714,2
6306,714,2
6324,714,2
6399,714,4
6533,714,1
7146,714,5
8199,714,2
8399,714,1
9628,714,4
9866,714,3
4908,731,4
5784,731,2
6011,731,4
6046,731,4
6219,731,4
6750,731,5
8000,731,1
8489,731,2
9217,731,1
9391,731,2
9978,731,3
2327,739,3
2627,739,4
3404,739,3
3440,739,4
3885,739,2
3886,739,5
4428,739,5
4862,739,3
5458,739,5
6427,739,4
7408,739,5
8162,739,5
8525,739,5
3012,748,3
3691,748,4
4012,748,5
6358,748,5
6723,748,5
6899,748,4
7207,748,3
8017,748,4
8189,748,4
8517,748,4
8840,748,5
8901,748,3
9305,748,5
9791,748,3
9970,748,5
4353,757,3
4924,757,2
5423,757,3
5525,757,2
6069,757,3
6200,757,3
6306,757,3
6533,757,3
7547,757,4
8199,757,3
8281,757,3
8399,757,4
8489,757,4
9628,757,3
9810,757,4
9985,757,2
4913,758,4
6528,758,5
7721,758,3
7959,758,2
8012,758,5
8279,758,5
8689,758,5
8966,758,4
9875,758,4
3913,768,4
4531,768,1
6184,768,1
7810,768,3
8456,768,3
8508,768,4
9519,768,4
9588,768,3
9772,768,3
3059,769,5
3261,769,4
3528,769,4
3556,769,4
3788,769,4
3893,769,5
4418,769,4
5482,769,4
5625,769,4
6777,769,4
7522,769,4
8309,769,5
8389,769,4
8928,769,3
9887,769,4
1988,770,3
3186,770,5
3475,770,2
4239,770,2
4856,770,4
5037,770,5
5054,770,3
5448,770,4
5925,770,4
6090,770,3
6199,770,4
9823,770,3
4489,771,5
6040,771,4
6827,771,4
6885,771,3
7032,771,4
7592,771,3
7656,771,3
9389,771,3
1146,772,5
1409,772,3
1793,772,2
4096,772,2
4205,772,4
4872,772,3
5269,772,5
5705,772,3
6232,772,3
6590,772,5
6966,772,5
7921,772,3
8791,772,3
9237,772,3
9287,772,2
2800,774,5
3011,774,4
3287,774,5
3610,774,3
4390,774,3
4400,774,4
4427,774,3
4905,774,4
5201,774,5
5355,774,4
5427,774,4
5443,774,3
7541,774,5
7830,774,3
5202,776,4
5753,776,4
6753,776,5
6887,776,4
6981,776,3
7814,776,4
7900,776,5
8029,776,4
8320,776,4
8866,776,4
8988,776,4
8995,776,2
9086,776,4
9299,776,2
9504,776,5
9538,776,4
9668,776,4
3222,777,2
5980,777,4
6331,777,3
7543,777,3
8318,777,4
8686,777,2
8930,777,3
9320,777,4
9959,777,4
5430,780,3
5918,780,3
5964,780,5
6304,780,4
6829,780,3
7331,780,4
7399,780,2
7652,780,3
7965,780,3
8160,780,4
8992,780,3
9000,780,3
9170,780,3
9171,780,3
9186,780,3
9391,780,4
9416,780,2
9663,780,3
2743,785,4
2896,785,4
3142,785,4
5787,785,4
6769,785,4
7189,785,5
8031,785,3
9270,785,3
9959,785,5
3016,789,3
3488,789,4
3960,789,4
4293,789,4
4901,789,3
5290,789,3
5395,789,3
5739,789,4
6814,789,3
6887,789,4
3849,798,5
5202,798,5
5849,798,5
5852,798,5
6033,798,4
6054,798,4
6517,798,3
6750,798,4
6887,798,3
8238,798,5
8672,798,4
9235,798,5
9504,798,3
5663,805,5
5900,805,4
6245,805,3
6479,805,3
7240,805,3
7467,805,3
8282,805,4
8326,805,5
8672,805,3
8685,805,2
9064,805,5
9422,805,3
9569,805,5
9771,805,3
9792,805,3
3071,806,4
3986,806,3
4584,806,3
4640,806,3
4749,806,3
4893,806,4
5330,806,5
5885,806,4
6104,806,4
6273,806,4
6745,806,4
6996,806,5
7137,806,3
8232,806,3
10000,806,5
3048,809,4
3055,809,3
3771,809,4
5229,809,3
5661,809,4
7887,809,4
8832,809,4
8893,809,3
9609,809,5
4015,812,5
4284,812,5
5495,812,4
5830,812,5
6055,812,5
6842,812,4
7210,812,5
9503,812,4
1789,814,3
4103,814,5
5716,814,4
6873,814,2
7383,814,3
7479,814,5
7778,814,3
8484,814,4
8787,814,2
9024,814,5
9371,814,4
3399,815,3
4364,815,4
5150,815,3
5911,815,5
6829,815,4
6844,815,3
7049,815,5
7652,815,3
7986,815,4
8189,815,5
8305,815,4
8486,815,2
8686,815,3
8802,815,3
9300,815,4
9905,815,3
2082,819,5
4034,819,5
4175,819,5
5141,819,5
5381,819,5
6123,819,5
6318,819,5
7887,819,5
3465,824,4
3518,824,4
4067,824,3
4220,824,2
4296,824,5
4660,824,4
4865,824,5
5931,824,4
6447,824,2
6615,824,3
7283,824,5
4749,829,4
4971,829,5
5885,829,4
7706,829,3
7969,829,5
8218,829,4
8654,829,3
9265,829,4
9890,829,3
3305,838,4
3882,838,5
4762,838,2
5786,838,5
5955,838,4
6899,838,5
8290,838,3
9014,838,4
9680,838,3
5024,840,4
5076,840,4
5632,840,4
5926,840,4
6475,840,3
6600,840,4
6671,840,4
